"ClaimNumber","lat","long","LossCity","lossPostal","County"
"f08fdc358ca221deff834472e5f39f33",43.088793,-85.252258,"Belding","48809","IONIA"
"f09bf691ae804baa1d660cdf5d085745",44.489773,-84.663549,"ROSCOMMON","48653","ROSCOMMON"
"f0adebd5158cf8f5f30e36c834467ecb",43.364738,-83.862321,"Bridgeport","48722","SAGINAW"
"f0ae04abf97c8db5627e954a754c63a6",45.853434,-87.044061,"Gladstone","49837","DELTA"
"f0af426f48826922e2c98471aa3ef047",42.486657,-83.140649,"Royal Oak","48067","OAKLAND"
"f0b7edc0b50332a8effe50d1a79c3a89",42.598308,-83.905675,"Howell","48843","LIVINGSTON"
"f0b99c63c0307fe786b84e7574aa2e87",44.760359,-83.81402,"Curran","48728","ALCONA"
"f0bcc0f8b072cf89348cf7b80ce08a9d",43.04193,-85.585923,"Grand Rapids","49525-7205","KENT"
"f0befd7ce51821bbfb5e8d4514019556",43.027367,-83.519155,"Davison","48423","GENESEE"
"f0c5091885943d21a17dc7be67f43ca2",42.507987,-83.10592,"Madison Heights","48071","OAKLAND"
"f0d109de3a2897e8cd7ade434076d256",42.048372,-84.37754,"Somerset","49281","HILLSDALE"
"f0d67034c1ebc394abcc332340014b99",38.218832,-84.55633,"Georgetown","40324",NA
"f0d9e2c7a7a738d68a314588dc9ebf35",42.560295,-82.906151,"Clinton Township","48035","MACOMB"
"f0dd13c06a17d089cc6a73c918465008",42.106959,-85.998683,"Decatur","49045","VAN BUREN"
"f0e079bf015788bd16d4441106eb49ff",42.790338,-86.098823,"Holland","49422","OTTAWA"
"f0e3829018d01ab12753e87d46f39675",44.679234,-86.034619,"Honor","49640","BENZIE"
"f0f21d03cc03d9c5c3a7fe09fc580b87",46.542048,-87.402352,"Marquette","49855","MARQUETTE"
"f0f40da0cc1e496d7a616604952f2451",42.266835,-85.564718,"Kalamazoo","49001","KALAMAZOO"
"f0f4d5b30ba33839fb882b8395647b74",42.595092,-82.904823,"Clinton Township","48036","MACOMB"
"f0f97e54d3784347561fd980f30440b9",42.483933,-85.994758,"Pullman","49450","ALLEGAN"
"f0fee0e1ff4e8a6e9067ec90b62afe88",43.632303,-84.261198,"Midland","48640","MIDLAND"
"f10eda087dcb6a750adc036caeb1cbde",42.486947,-83.263254,"Southfield","48037","OAKLAND"
"f1136d7b329f51d2c08a3550e6778bfe",42.51867,-83.53741,"Wixom","48393","OAKLAND"
"f11d2e8fb44d43eeb1f519145bb422cf",43.236061,-86.249584,"Muskegon","49443","MUSKEGON"
"f12eda8f6a4e3fae6a94868e5d7a57da",42.349831,-83.059548,"Detroit","48201","WAYNE"
"f13cbc793bd3897707d3df91a730a068",43.036207,-82.565239,"Clyde Township","48049","ST. CLAIR"
"f140769b46c7024a2778b7107f97991a",42.430176,-83.768848,"Whitmore Lake","48189","LIVINGSTON"
"f15540c2993e691157024e8099183889",42.619944,-83.245758,"Bloomfield Township","48303","OAKLAND"
"f15a130b6ffce560a87a8a652c944743",42.66726,-83.001039,"Shelby Township","48315","MACOMB"
"f15d7ddd766a9fd1d56f14eb0208eb52",42.809956,-85.545562,"Caledonia","49316","KENT"
"f1649c03a092fcc8d9e0ab718074c858",41.739621,-83.70683,"Ottawa Lake","49267","MONROE"
"f16b1fee74b1b7d9cf20b91006bf9c5b",42.783149,-83.72156,"Fenton","48430","GENESEE"
"f173953eaae81cb522378b2ab53b2bdd",43.601913,-83.91718,"Bay City","48706","BAY"
"f17bc383d4283fc8231842ea03ac2cbf",42.349831,-83.059548,"Detroit","48201","WAYNE"
"f18970c6e1c2bf2cc26ab5088b8bf50d",42.790338,-86.098823,"Holland","49422","OTTAWA"
"f18c730b584683eae3e0aa8a24ca98ca",42.698972,-83.306457,"Auburn Hills","48321","OAKLAND"
"f190fa6c25d29328a51a98ebfad0f308",46.14686,-84.322171,"Pickford","49774-9156","CHIPPEWA"
"f1958bb43bd0121d4eaeaca1b56588f5",42.509874,-83.408043,"Farmington Hills","48331","OAKLAND"
"f199b7ed5f21d11cc98d2d3ba4790c66",43.653943,-83.456928,"Unionville","48767","TUSCOLA"
"f19b391b5b0cca1a85799cbed71fac03",41.954604,-86.489461,"Baroda","49101","BERRIEN"
"f19eca281fcb70d476252ae097d4261c",43.584635,-83.878197,"Bay City","48708","BAY"
"f1a319115b641af9f1f3b16fca68d528",42.364273,-83.366557,"Livonia","48150","WAYNE"
"f1a6d7e5ccbac66f2d0cd5d2ae9642f8",44.249454,-85.419174,"Cadillac","49601","WEXFORD"
"f1a7a2e61e8a70d47b6f35269c8348ee",41.905088,-84.631704,"Hillsdale","49242","HILLSDALE"
"f1a85544eb12ed3fdc77954084878b5f",42.599354,-83.000813,"Sterling Heights","48313","MACOMB"
"f1b0ac74eaee1c39e206a774214f0690",42.745195,-84.478924,"East Lansing","48823","INGHAM"
"f1b1b360f44d3e74db68d7984df88f4e",45.213607,-85.012872,"Boyne City","49712","CHARLEVOIX"
"f1be02edc1ae9ab917daea61ce262cac",42.790338,-86.098823,"Holland","49422","OTTAWA"
"f1c3c910745ee8ada4cda04fbc8c9a99",42.728151,-84.417291,"Okemos","48805","INGHAM"
"f1d24ba560077e79a4e9fc64252ca282",42.749654,-84.744939,"Grand Ledge","48837","EATON"
"f1dae58a2d689304552f094a245d39b0",38.017303,-84.481528,"Lexington","40502",NA
"f1ea36ba0163605c3aedb6653b6601eb",42.555842,-83.090202,"Troy","48083","OAKLAND"
"f1f91f03f7e95fa599657d20b6bb6e44",43.601913,-83.91718,"Bay City","48706","BAY"
"f2005d4b4f516f687198b96948979d46",42.732659,-84.556047,"Lansing","48901","INGHAM"
"f2042a39cacc8fd17e7afdd83a121f97",45.013243,-84.675804,"Gaylord","49734","OTSEGO"
"f2050c2b72531d4f1575b5fec4a0adbe",42.518185,-82.982591,"Warren","48088","MACOMB"
"f2173e14a0764d19785afa9fe3f7fb20",43.524297,-84.695048,"Shepherd","48883","ISABELLA"
"f21790d0aa9f27de76c729056e354c88",42.349831,-83.059548,"Detroit","48201","WAYNE"
"f22044a8306bfc49e5c39548d4422ff1",42.349831,-83.059548,"Detroit","48201","WAYNE"
"f2231ad5dbcbfb51c7d7ac828696f1b6",42.278511,-83.780196,"Ann Arbor","48103","WASHTENAW"
"f2275cf09c540792b316574f18c37b55",42.242886,-83.181212,"Lincoln Park","48146","WAYNE"
"f2310b6247502e3359a45594161aeb9a",44.759196,-85.668523,"Traverse City","49684","GRAND TRAVERSE"
"f238390c35e42dd60efeb850694bbb66",42.717665,-83.151926,"Rochester Hills","48306","OAKLAND"
"f2384346ec535cbc74d601935f4afecd",43.016178,-83.663523,"FLINT","48503-2808","GENESEE"
"f238b93b565b82ef47e4a0ec5473b803",41.825938,-84.101895,"Sand Creek","49279","LENAWEE"
"f23cbf3ed0c2d2aa2895be37e8f37a91",43.023316,-83.686511,"Flint","48501","GENESEE"
"f2431bf3548c0c4c8f7b3b9e9e00e0b5",43.632303,-84.261198,"Midland","48640","MIDLAND"
"f244f017e848195efc1251d73c385f9d",42.310959,-85.140363,"Battle Creek","49014","CALHOUN"
"f254eed7fa93cca279a91ca221be868e",43.486863,-83.394167,"Caro","48723","TUSCOLA"
"f25882d77a6899c6cf8b4cf7b793a116",41.818408,-86.234139,"Niles","49120","BERRIEN"
"f25c529bd34f3ae5c18ba7e035229043",43.100945,-84.216203,"Owosso","48841","SHIAWASSEE"
"f262c44b23ed846b563599d98bba8fe2",42.960989,-85.502549,"Ada","49301","KENT"
"f267b539c5109230ead1164e2314f296",42.790338,-86.098823,"Holland","49422","OTTAWA"
"f26c550930fdfbcd60f3451ab6e68a40",43.623513,-83.882398,"Bay City","48706-2208","BAY"
"f272b0cd729f3bfda0f94e55471f7cda",41.910786,-83.553269,"Ida","48140","MONROE"
"f2733b9ea0598cb9b4688a181a700a0d",42.698972,-83.306457,"Auburn Hills","48321","OAKLAND"
"f277a91ccb78f8c6ea3f20186ea2114e",42.910941,-85.763179,"Grandville","49468","KENT"
"f28f48c7d690d8eba739eb29502ceaa6",42.203421,-83.208254,"Southgate","48195","WAYNE"
"f2a99f58a12fcc22f6163c72e0244aaa",42.579186,-84.449182,"Mason","48854","INGHAM"
"f2afc4b22427b4ae8bee2063bbe93c83",42.910941,-85.763179,"Grandville","49468","KENT"
"f2be7bfa7961dadf9a9096ccbbdff289",42.867726,-85.870369,"Hudsonville","49426","OTTAWA"
"f2d15709bfeaa63f6ac03284244734ee",42.518185,-82.982591,"Warren","48088","MACOMB"
"f2e10baa920e8ffcaecbe3a1f1e37121",42.630124,-82.558308,"Clay Township","48001","ST. CLAIR"
"f2ee208949d16842995e30a759eeda2d",42.509822,-83.34597,"Farmington","48334","OAKLAND"
"f2eecfc8cc4a7771a939adec9c0fa9a4",43.118609,-83.692429,"Mount Morris","48458-9991","GENESEE"
"f2ef0f0f85ab7afa9098351078e1f94d",42.564732,-83.068295,"Sterling Heights","48310","MACOMB"
"f2f33eba0dedc745ebd561d70f8c1f45",42.92594,-83.632746,"Grand Blanc","48480","GENESEE"
"f2f4b1946b19d98ef84d3ee06611ca09",42.538285,-83.384457,"West Bloomfield","48322","OAKLAND"
"f30adca7a7059a8d63e97858d8cf606b",42.465023,-83.287774,"Southfield","48033","OAKLAND"
"f30f477fa1bc0e64a7b600b9871414a8",42.873395,-85.629405,"Wyoming","49508","KENT"
"f314fe26936d494be7430257c9e480f2",42.266835,-85.564718,"Kalamazoo","49001","KALAMAZOO"
"f315d799d747dddd2d9a68ecc7603e7b",42.538285,-83.384457,"West Bloomfield","48322","OAKLAND"
"f31b65efa79aa610da81f295f568edf1",42.462363,-83.050436,"Warren","48091","MACOMB"
"f32efcdf1fbb45287e2ccb39c85e051e",42.930136,-86.14214,"West Olive","49460","OTTAWA"
"f337307d760b7fbb6aff714a61ee3fc5",42.231223,-83.262935,"Taylor","48180","WAYNE"
"f33bc24a13b9ee368415134b6440399f",42.903537,-85.58931,"Grand Rapids","49512-8036","KENT"
"f33da3fdf55235726010436cc76d7dfb",43.117455,-85.532964,"Rockford","49341","KENT"
"f34f2ef627022392054fe7540b5f9778",42.518185,-82.982591,"Warren","48088","MACOMB"
"f351e9fa15b251b3ffdc86ee27e827a8",42.349831,-83.059548,"Detroit","48201","WAYNE"
"f35240d26fc8921ef42e2e5de759f785",43.888369,-85.642195,"Chase","49623","LAKE"
"f35743f04ffa0a5950ce7dbbeffbd1cb",42.55997,-83.147539,"Troy","48007","OAKLAND"
"f3676bb984ad2b96fafa0fd7f86be3d0",42.349831,-83.059548,"Detroit","48201","WAYNE"
"f36acf73ced69dbf4f7651dff73473c4",42.739143,-82.791884,"New Haven","48048","MACOMB"
"f37fd68fe7fcb9cd2576773c9e3d7507",42.564732,-83.068295,"Sterling Heights","48310","MACOMB"
"f3852fefc12942c6dd742428ece6c3b6",42.732659,-84.556047,"Lansing","48901","INGHAM"
"f3853924a80a614db58bf65fcafbcb20",43.486863,-83.394167,"Caro","48723","TUSCOLA"
"f38cdf2e828e543c04ae28fc336a263a",42.46607,-82.996008,"Warren","48089","MACOMB"
"f39c2e7be142ec63a41055dca258fe12",43.06347,-86.215707,"Grand Haven","49417-1119","OTTAWA"
"f3a1be0bb359d9ab86b7e1d909db7ee3",42.659767,-83.539739,"White Lake","48383","OAKLAND"
"f3a53453e3a243d4f72fac2fb6028e02",42.55997,-83.147539,"Troy","48007","OAKLAND"
"f3ae3d64ede90c9a3529f13a5661410d",42.867726,-85.870369,"Hudsonville","49426","OTTAWA"
"f3b076ed965942c447305feafc10c619",42.790338,-86.098823,"Holland","49422","OTTAWA"
"f3bc0dd0b253af033883e7c0d6a77e05",42.996342,-84.174835,"Owosso","48867","SHIAWASSEE"
"f3bcc688be5c23c6bedec506c5c5372d",43.476866,-83.963507,"Saginaw","48604","SAGINAW"
"f3d2e3c3c3e6593aa7b17882ed22a79c",43.741524,-85.165089,"Barryton","49305","MECOSTA"
"f3dcff1698e4caf79039d1ce7ebaec36",41.898068,-84.039138,"Adrian","49221","LENAWEE"
"f3e05daaa3fb365db89f1ea2090a560d",43.741524,-85.165089,"Barryton","49305","MECOSTA"
"f3e479b78f1eededcf20fb5892c5e1ba",42.364273,-83.366557,"Livonia","48150","WAYNE"
"f3e49d03bd661d22d9801964fe5ab881",42.760595,-82.930129,"Ray Township","48096","MACOMB"
"f3e71000fab0306269e40f45727787d8",42.867726,-85.870369,"Hudsonville","49426","OTTAWA"
"f3ec191ab34a4398849336d8ab69d59e",43.632303,-84.261198,"Midland","48640","MIDLAND"
"f3f124f84d8757e985db953ea90756df",45.745765,-87.084089,"Escanaba","49829","DELTA"
"f3fdab5dc5104cee8ffcb00a6b20dc3c",43.830723,-83.276402,"Pigeon","48755","HURON"
"f400e4c62c0d29ad2e57b51747d0df8a",42.349831,-83.059548,"Detroit","48201","WAYNE"
"f4036d7f9b578691c422fbec1b985507",42.463037,-83.376336,"Farmington","48332","OAKLAND"
"f40a1f4b3465da3a827bbb8352566b96",42.867726,-85.870369,"Hudsonville","49426","OTTAWA"
"f40a87f6cd8d37d27658879e03487b3e",43.002711,-84.558415,"Saint Johns","48879","CLINTON"
"f40b7f23ff2dcffd64ccdf1a45387f86",42.646987,-82.927716,"Macomb","48044","MACOMB"
"f40d63d7689e2b51823ca82da9a4807e",42.32935,-83.482506,"Canton","48187","WAYNE"
"f4176a21a1a3606d4fb20d79e9d492e3",42.60497,-83.930986,"Howell","48844","LIVINGSTON"
"f43421caa4fa6c9073d4bea1d855dfc3",42.332747,-85.56739,"Kalamazoo","49004","KALAMAZOO"
"f43b4493c11f586eb82a336d0c12177d",42.538285,-83.384457,"West Bloomfield","48322","OAKLAND"
"f43dc45df8de97c4dab25c11a09d00e3",42.717665,-83.151926,"Rochester Hills","48306","OAKLAND"
"f445b88e25fdabe8b57e08bab22ac73b",42.665331,-83.471198,"White Lake","48386-1631","OAKLAND"
"f448401479ea7672b471652c2106cd10",42.783149,-83.72156,"Fenton","48430","GENESEE"
"f454915007fa3e285670f74d1e0c554c",42.506705,-82.938166,"Roseville","48066","MACOMB"
"f4574d1e33d3a2be6c433053630f68bc",42.468272,-83.519582,"Novi","48374","OAKLAND"
"f45ba12f6192e1200db626ec950bcf5c",43.112483,-83.620204,"Genesee","48437","GENESEE"
"f46716630264c1dd1f574c83ee9eb46c",43.337933,-85.810704,"Grant","49327","NEWAYGO"
"f47999cba7a7ef36f45a93d64def3311",43.053988,-83.327384,"Lapeer","48446","LAPEER"
"f47d79915a4d7567df3b026dc1d33626",43.133848,-85.542117,"Rockford","49351","KENT"
"f485ca26829d3b6148d810a90957e62a",36.217771,-115.156393,"Las Vegas","89030","CLARK"
"f48a1b036db27a63ea9a0185499793d8",42.430582,-82.979535,"Detroit","48205","WAYNE"
"f48b684c7736ca7fae80f887edf6141b",43.117774,-83.692387,"Mount Morris","48458","GENESEE"
"f49dc3579cc3f519430ee3670ef7e36b",42.717665,-83.151926,"Rochester Hills","48306","OAKLAND"
"f4a009b76b68ac7b9ce2a3341b98a208",42.982855,-85.064206,"Ionia","48846","IONIA"
"f4a3d704eed1bf4df4f18c6e08093016",43.236061,-86.249584,"Muskegon","49443","MUSKEGON"
"f4ac5af1c15cfa65d713e5d9822ef8af",43.601913,-83.91718,"Bay City","48706","BAY"
"f4b79f71058eecef570e8f62a25b0db6",43.993224,-84.482577,"Gladwin","48624","GLADWIN"
"f4b84d53457cff2b06d9ca334f817865",42.888369,-85.765172,"Grandville","49418","KENT"
"f4b9bca0de049c9a95c20c684f6d4309",44.249454,-85.419174,"Cadillac","49601","WEXFORD"
"f4bed4f6c26d118656647e072f5d90a5",42.690626,-82.697998,"Pittsfield twp","48004","ST. CLAIR"
"f4d098157380963f1094cfaade1a7895",43.895086,-85.263271,"Evart","49631","OSCEOLA"
"f4d23a346edd00e6727a14e521d04a1d",42.46607,-82.996008,"Warren","48089","MACOMB"
"f4d39c17574db3eec50bc102ffe46aa5",42.66726,-83.001039,"Shelby Township","48315","MACOMB"
"f4d4bb2897ae0c1710f870c022ba46fb",41.861571,-83.451229,"La Salle","48145","MONROE"
"f4e3ba80cd17bfeda9f16a61d503f795",41.805259,-86.496471,"Galien","49113","BERRIEN"
"f4ea6d7d8b62bf39aa884c141945e96d",41.721326,-83.580179,"Toledo","43612-4045","LUCAS"
"f4edbb333e1dd78d6e4304a44f40b2b1",42.565177,-84.830401,"Charlotte","48813","EATON"
"f4f23b6e3a4f9461ea95491831aaff3b",42.351212,-83.087784,"Detroit","48208","WAYNE"
"f4f423cfe2706581b0a8f882cf8982d3",43.595334,-84.770835,"Mount Pleasant","48858","ISABELLA"
"f5055d4af80efe6da43b4b2424e31691",42.37537,-83.042455,"Hamtramck","48211","WAYNE"
"f508096584d42f6f3681707c8df5bb9e",42.696113,-84.545468,"Lansing","48910","INGHAM"
"f50b0c3147787c6f433eac070615a52e",42.118337,-85.643004,"Schoolcraft","49087","KALAMAZOO"
"f510f48856b8dc97c2163aba04f4b67a",40.566501,-84.164554,"Wapakoneta","45895",NA
"f5182eb05c77bd1457784b303e365394",43.117455,-85.532964,"Rockford","49341","KENT"
"f525f259b6bfb86abbea0db15d48562a",42.108735,-86.421699,"Benton Harbor","49022","BERRIEN"
"f526ff86917359ac01a059323e748681",42.306528,-83.181951,"Dearborn","48120","WAYNE"
"f52723abefe917b0c2f30c9728f0f8d3",42.247517,-84.396211,"Jackson","49201","JACKSON"
"f527ee0131a2cd24a1dc0ee5b85facf2",43.235857,-86.250162,"Muskegon","49440","MUSKEGON"
"f52a1486988af96228ca2cbeddac7f41",42.659767,-83.539739,"White Lake","48383","OAKLAND"
"f5303781e8606998d8467c44403eeffb",42.901598,-85.69798,"Wyoming","49509","KENT"
"f547d29f4970255a02325ed550173dd0",42.222179,-85.89977,"Paw Paw","49079","VAN BUREN"
"f54e497da7429df29f2df50a9b7d24d8",42.594512,-83.001269,"Sterling Heights","48313-4145","MACOMB"
"f54f27bd3fc843fa297e42ad41aabf8e",42.802348,-84.446401,"Bath","48808-7402","CLINTON"
"f5550650d5cb64d14ffb3dcb2b4ce134",41.952997,-85.638678,"Three Rivers","49093","ST. JOSEPH"
"f555eda491d0ee66e60e14563efd3131",42.725202,-84.478595,"East Lansing","48824","INGHAM"
"f55e24839c2558380fd2cc9a883b1f89",43.03509,-85.825252,"Marne","49435","OTTAWA"
"f561d9f0b4b3f5930a83f57f333c8a46",42.944596,-85.616836,"Cascade","49506","KENT"
"f563163512179d4d9cc86821bde2f6c4",42.293251,-83.313377,"Inkster","48141","WAYNE"
"f5728f2f170aafe222976e1beca56e4f",42.313852,-86.11867,"Bangor","49013","VAN BUREN"
"f5730aa13888a086c7c5823f32c8684d",45.387811,-84.247586,"Onaway","49765","CHEBOYGAN"
"f5743bec2aa161bd9f3e719eb5eba8dc",42.203421,-83.208254,"Southgate","48195","WAYNE"
"f57452a610e8e6291530b8ddb33f836f",43.819973,-84.760289,"Clare","48617","CLARE"
"f57a02685d816eff5644bdd83a5cf16a",42.648506,-83.412243,"Waterford","48327","OAKLAND"
"f58295ae8a9c3a16462d632329e4cc3f",42.687547,-82.907869,"Macomb","48042","MACOMB"
"f5851fa48d750cb9b73239c1ba1c705b",42.564732,-83.068295,"Sterling Heights","48310","MACOMB"
"f589040c7ccef8cb828fe36757919173",43.023316,-83.686511,"Flint","48501","GENESEE"
"f590e89e54ba98326b42b5f4a536a4c4",42.970397,-85.673043,"Grand Rapids","49501","KENT"
"f593d4c710c337aa5b494e515c36e0c4",44.759196,-85.668523,"Traverse City","49684","GRAND TRAVERSE"
"f59f99e3cf7b8daf6cae48b2a25b266e",41.944064,-83.385262,"Monroe","48162","MONROE"
"f5a81c630a736ea52a9ca86f9e950943",42.66726,-83.001039,"Utica","48315","MACOMB"
"f5ad5b9dd6b29b8fe981770586d7f1c1",43.361817,-83.580158,"Vassar","48768","TUSCOLA"
"f5b5d0f998701daf64ffd06be8fb13c7",41.691175,-86.266148,"South Bend","46616",NA
"f5c597506fac3990f98aa981a4a74e0a",44.278866,-84.231733,"West Branch","48661","OGEMAW"
"f5cc422fb1682b8fd29d557e0951f5e7",42.310959,-85.140363,"Battle Creek","49014","CALHOUN"
"f5cd8731f6634c49137b8516a2ea0d09",43.023316,-83.686511,"Flint","48501","GENESEE"
"f5d416e91b11fa063fceca4b14c49765",42.874063,-85.726612,"Wyoming","49519-4711","KENT"
"f5d889330d81feef48fc9237238e8122",42.564654,-83.373171,"West Bloomfield","48323","OAKLAND"
"f5d8feb7c970200e6f99d472017be298",42.553791,-83.121822,"Troy","48083","OAKLAND"
"f5df65fd75dbe033152b265ad835a00e",42.465023,-83.287774,"Southfield","48033","OAKLAND"
"f5e090721aecc949a85c9d4c582e3729",42.828428,-84.746068,"Eagle","48822","CLINTON"
"f5e12d068204f9fc1358792163c2fda9",42.790338,-86.098823,"Holland","49422","OTTAWA"
"f5ec5c47c48728736facb7a86dcbaeec",42.699545,-83.134447,"Rochester Hills","48307","OAKLAND"
"f5f7fd6505abfe1ffe9411edd61d4577",42.468272,-83.519582,"Novi","48374","OAKLAND"
"f5f89323c87f3b99a012ba669bd46818",42.36577,-83.143091,"Detroit","48204","WAYNE"
"f601b8d31578c14900ddb47bcd7f1ff1",44.759196,-85.668523,"Traverse City","49684","GRAND TRAVERSE"
"f60e7b59e2e9b216ba823ebe4073670a",43.182267,-86.215483,"Muskegon Heights","49444","MUSKEGON"
"f60f79395b79ed6a577296fab2733d27",43.601913,-83.91718,"Bay City","48706","BAY"
"f626089a9840048a4e3c2d22f063862e",42.667678,-83.28278,"Pontiac","48340","OAKLAND"
"f62b9b6cd27d70076d5db323ecb76626",45.412149,-84.607163,"Indian River","49749","CHEBOYGAN"
"f62dae6038b47f2dc4e4d7b16dfe5b92",42.36577,-83.143091,"Detroit","48204","WAYNE"
"f63b8f90b4d57a543c9cbc78ecd06ab8",42.826334,-83.281015,"Oxford","48371","OAKLAND"
"f63f9edadbdf7c9fe6726a0d0c1b8fa2",43.601913,-83.91718,"Bay City","48706","BAY"
"f640e72e643601f09d24b87bd4320434",43.965834,-86.433629,"Ludington","49431","MASON"
"f64646e4da47c4c001aeb3b6ae7cfd7f",41.648761,-85.376257,"Lagrange","46761",NA
"f646553911949ed3bc1b14585a5994b6",42.560295,-82.906151,"Clinton Township","48035","MACOMB"
"f64b1ebe21bd8612e428ff8fa3d9dc37",42.46607,-82.996008,"warren","48089","MACOMB"
"f65790033323769acc53c0ce8478084a",44.679234,-86.034619,"Honor","49640","BENZIE"
"f65c80fbe36ddddeb149c96f9316ceda",42.509874,-83.408043,"Farmington Hills","48331","OAKLAND"
"f67bae800795ae11fc1e28adf1520862",43.156597,-85.700266,"Sparta","49345","KENT"
"f67c8ba6a1908e4556666429fb7381ea",43.521218,-84.647513,"Shepherd","48883","ISABELLA"
"f67d2b8ca8dabb53d3b45c2bd3165a40",42.37049,-83.352517,"Livonia","48151","WAYNE"
"f686d024e256bc9b1b8c754abc3ef2a2",42.565177,-84.830401,"Charlotte","48813","EATON"
"f689482be899c7fb33cd37b6cc679ef6",42.425678,-83.299381,"Redford","48240","WAYNE"
"f69344ffcb3c9bff94b5e9152ba836c7",42.790338,-86.098823,"Holland","49422","OTTAWA"
"f6940c5404e938e959bee5f897cb8a1b",41.932313,-85.006322,"Coldwater","49036","BRANCH"
"f6af9b96641920c60c9c1c02409d7a67",43.176928,-83.841183,"Montrose","48457","GENESEE"
"f6afa2c435d731617c2c94628f7d8ad7",42.421481,-83.103589,"Detroit","48203","WAYNE"
"f6b4d54be30df640049fe864a80dec97",42.509874,-83.408043,"Farmington Hills","48331","OAKLAND"
"f6be0de1770da6a4fa1a27ba265d0bbc",42.981339,-83.603252,"Burton","48519","GENESEE"
"f6bfeb6680b73512a52576324df2d9ec",42.465023,-83.287774,"Southfield","48033","OAKLAND"
"f6c11633166a73fd92ad4d54f3fc221f",43.156597,-85.700266,"Sparta","49345","KENT"
"f6c5e8a6d497c997e724e9f1b80cc455",42.374585,-83.077973,"Detroit","48202","WAYNE"
"f6c7dff419bcc695738aaff2152ce84a",42.538285,-83.384457,"West Bloomfield","48322","OAKLAND"
"f6d09f24d407e5030d2f345165c8ebe7",42.980047,-85.698475,"Grand Rapids","49504","KENT"
"f6db2763468ef3f6fd2779d7901485b5",42.745195,-84.478924,"East Lansing","48823","INGHAM"
"f6e16137cde61276804159932c1aaab8",42.421481,-83.103589,"Detroit","48203","WAYNE"
"f6f81cfa32f06cacc393991169a6a188",42.696113,-84.545468,"Lansing","48910","INGHAM"
"f709bea0284c46e0ab99514bf5f6d071",42.687547,-82.907869,"Macomb","48042","MACOMB"
"f70d62388cf3d6c8cf82d6e2e18dea40",43.400232,-85.024265,"Edmore","48829","MONTCALM"
"f70fc48116d49b6d1bdd8caa125d6503",43.407795,-83.912611,"saginaw","48601","SAGINAW"
"f714f000f822a9c3140bc671b8fe22e5",42.313878,-84.032737,"Chelsea","48118","WASHTENAW"
"f71729c651c07c32ca1574a1590759a7",43.196577,-86.268222,"Muskegon","49441","MUSKEGON"
"f71c109d0c37853bc65fbe6f180ae618",42.216256,-85.884077,"Paw Paw","49079-1635","VAN BUREN"
"f720baac2949da7c051e05239b50357f",43.695948,-85.486703,"Big Rapids","49307","MECOSTA"
"f7228b82373dde857a7184602de92364",42.014411,-86.510868,"Stevensville","49127","BERRIEN"
"f731a8a010910345348ea23c2e7c4498",45.386032,-84.92496,"Petoskey","49770","EMMET"
"f734d22c2829cd05bb6bb41ba04e304f",42.970372,-85.672649,"Grand Rapids","49502","KENT"
"f73844a09245813ecc79e46eda792588",42.349831,-83.059548,"Detroit","48201","WAYNE"
"f73ca9e1560503e53da7888fe9e64a61",42.717665,-83.151926,"Rochester Hills","48306","OAKLAND"
"f757b344d79f23b2a9de8b2022295ac9",45.677304,-111.016643,"Bozeman","59715",NA
"f75d4a4b850dcea9b76f6f0cf05ddf13",43.177633,-83.717901,"Clio","48420","GENESEE"
"f76b4f5001494b30b7fddcde3b56a34a",42.774841,-86.108125,"Holland","49423","OTTAWA"
"f76e0e6b50aa5ab767cd9c44d97a71b2",42.364273,-83.366557,"Livonia","48150","WAYNE"
"f773e33568b3f398684bb9f17c948848",42.970397,-85.673043,"Grand Rapids","49501","KENT"
"f77a740adf60dc44f58eef918b7a038e",42.266835,-85.564718,"Kalamazoo","49001","KALAMAZOO"
"f78e8576b94281e3d2be29ae8c6fdb69",43.632303,-84.261198,"Midland","48640","MIDLAND"
"f79c992319a12a99f537358954527961",30.759627,-86.576378,"Crestview","32536",NA
"f79fd69c8bd982e4d75c98eda62cdd32",43.002711,-84.558415,"Saint Johns","48879","CLINTON"
"f7a5cd0e7f4c0558029039c55f649bc9",42.160735,-88.309784,"Algonquin","60102",NA
"f7b7a2790a305f974935567047a22a61",42.717665,-83.151926,"Rochester","48306","OAKLAND"
"f7bb9ae014f16f8e868b98a341cc72d7",27.264549,-82.542693,"Siesta Key","34242",NA
"f7bd7c0260395835f154868b03580832",42.564732,-83.068295,"Sterling Heights","48310","MACOMB"
"f7d0da29954718521364fb794c5be277",42.362512,-85.204594,"Battle Creek","49017","CALHOUN"
"f7da56e1749f01a72fffa846d421f557",42.565473,-83.773632,"Brighton","48114","LIVINGSTON"
"f7e36b6c1ccd54c335faa9bfa8d5d5e8",43.819973,-84.760289,"Clare","48617","CLARE"
"f7e40c2ff95c34ef8c05d66f52baca7c",42.92594,-83.632746,"Grand Blanc","48480","GENESEE"
"f7e51f6b984503262ec79a3f6398fc38",43.407795,-83.912611,"Saginaw","48601","SAGINAW"
"f7f872109e64de8409f47596d32538e0",44.427692,-83.443279,"Oscoda","48750","IOSCO"
"f804946734b25d05532ab0061dacf8c7",42.55997,-83.147539,"Troy","48007","OAKLAND"
